BranchName,VersionName,PackageName,SharedUserId,Activity,Service
acuteag_dev_1.0.1,v1.0.1.0101.2_0416,com.android.aalauncher,,#com.android.launcher3.Launcher,#com.android.launcher3.dynamicui.ColorExtractionService
acuteag_dev_1.0.1,v1.0.1.0201.2_0416,com.android.providers.downloads,android.media,#.AcuteagNetStateActivity#com.android.downloadui.AcuteagDownloadList#.ui.DownloadList#.ui.TrampolineActivity,#.DownloadJobService#.DownloadIdleService
acuteag_dev_1.0.1,v1.0.1.0201.3_0416,com.android.settings,android.uid.system,#Settings#Settings#.SubSettings#CreateShortcut#.Settings$NetworkDashboardActivity#.Settings$ConnectedDeviceDashboardActivity#AirplaneModeVoiceActivity#.search.SearchActivity#Settings$WifiSettingsActivity#.wifi.WifiSettings#.wifi.WifiPickerActivity#Settings$ConfigureWifiSettingsActivity#Settings$SavedAccessPointsSettingsActivity#.Settings$WifiInfoActivity#.wifi.WifiConfigInfo#.Settings$WifiAPITestActivity#.wifi.WifiStatusTest#.wifi.WifiNoInternetDialog#Settings$ApnSettingsActivity#.SubSettings$BluetoothSubSettings#Settings$BluetoothSettingsActivity#Settings$AssistGestureSettingsActivity#.bluetooth.BluetoothSettings#.bluetooth.DevicePickerActivity#TetherProvisioningActivity#Settings$TetherSettingsActivity#.TetherSettings#Settings$WifiP2pSettingsActivity#Settings$VpnSettingsActivity#Settings$DateTimeSettingsActivity#Settings$LocalePickerActivity#.Settings$LanguageAndInputSettingsActivity#Settings$AvailableVirtualKeyboardActivity#Settings$ManageAssistActivity#Settings$KeyboardLayoutPickerActivity#Settings$PhysicalKeyboardActivity#LanguageSettings#Settings$SpellCheckersSettingsActivity#.inputmethod.InputMethodAndSubtypeEnablerActivity#Settings$UserDictionarySettingsActivity#.inputmethod.UserDictionaryAddWordActivity#UserDictionarySettings#Settings$ZenModeSettingsActivity#Settings$ZenModeVisualInterruptionSettingsActivity#Settings$ZenModePrioritySettingsActivity#Settings$WallpaperSettingsActivity#.wallpaper.WallpaperSuggestionActivity#.support.NewDeviceIntroSuggestionActivity#Settings$ZenModeScheduleRuleSettingsActivity#Settings$ZenModeEventRuleSettingsActivity#Settings$ZenModeExternalRuleSettingsActivity#Settings$DisplaySettingsActivity#DisplaySettings#Settings$SMQQtiFeedbackActivity#Settings$NightDisplaySettingsActivity#Settings$NightDisplaySuggestionActivity#Settings$DeviceInfoSettingsActivity#SettingsLicenseActivity#Settings$ManageApplicationsActivity#Settings$ManageDomainUrlsActivity#Settings$MemorySettingsActivity#Settings$AppMemoryUsageActivity#Settings$AllApplicationsActivity#Settings$HighPowerApplicationsActivity#.datausage.AppDataUsageActivity#.fuelgauge.RequestIgnoreBatteryOptimizations#.applications.ManageApplications#.ManageApplications#.RunningServices#.applications.StorageUse#.applications.InstalledAppDetailsTop#.applications.InstalledAppDetails#Settings$RunningServicesActivity#Settings$StorageUseActivity#Settings$NotificationStationActivity#.notification.ZenModeVoiceActivity#Settings$BackgroundCheckSummaryActivity#Settings$LocationSettingsActivity#Settings$SecuritySettingsActivity#MonitoringCertInfoActivity#Settings$TrustedCredentialsSettingsActivity#SecuritySettings#Settings$PrivacySettingsActivity#SetFullBackupPassword#CredentialStorage#Settings$DeviceAdminSettingsActivity#DeviceAdminSettings#DeviceAdminAdd#Settings$UsageAccessSettingsActivity#SetProfileOwner#Settings$IccLockSettingsActivity#Settings$AccessibilitySettingsActivity#.accessibility.AccessibilitySettingsForSetupWizardActivity#Settings$AccessibilityDaltonizerSettingsActivity#Settings$CaptioningSettingsActivity#Settings$TextToSpeechSettingsActivity#Settings$EnterprisePrivacySettingsActivity#.password.ConfirmDeviceCredentialActivity#.ConfirmDeviceCredentialActivity#.password.ConfirmDeviceCredentialActivity$InternalActivity#.SetupRedactionInterstitial#.notification.RedactionInterstitial#.notification.RedactionSettingsStandalone#.password.ConfirmLockPattern#.password.ConfirmLockPassword#.fingerprint.FingerprintSettings#.fingerprint.FingerprintEnrollFindSensor#.fingerprint.FingerprintEnrollEnrolling#.fingerprint.FingerprintEnrollFinish#.fingerprint.FingerprintEnrollIntroduction#.fingerprint.SetupFingerprintEnrollFindSensor#.fingerprint.SetupFingerprintEnrollEnrolling#.fingerprint.SetupFingerprintEnrollFinish#.fingerprint.SetupFingerprintEnrollIntroduction#.fingerprint.FingerprintSuggestionActivity#.password.ConfirmLockPattern$InternalActivity#.password.ConfirmLockPassword$InternalActivity#.password.SetupChooseLockGeneric#.password.ChooseLockGeneric#.password.SetNewPasswordActivity#.Settings$ScreenLockSuggestionActivity#.Settings$FingerprintEnrollSuggestionActivity#.password.ChooseLockGeneric$InternalActivity#.password.SetupChooseLockPattern#.password.ChooseLockPattern#.password.SetupChooseLockPassword#.password.ChooseLockPassword#.SetupEncryptionInterstitial#.EncryptionInterstitial#.Settings$StatusActivity#.Settings$SimStatusActivity#.Settings$ImeiInformationActivity#.Settings$StorageDashboardActivity#Settings$PrivateVolumeSettingsActivity#Settings$PublicVolumeSettingsActivity#Settings$PrivateVolumeForgetActivity#.deviceinfo.StorageWizardInit#.deviceinfo.StorageWizardFormatConfirm#.deviceinfo.StorageWizardFormatProgress#.deviceinfo.StorageWizardMigrate#.deviceinfo.StorageWizardMigrateConfirm#.deviceinfo.StorageWizardMigrateProgress#.deviceinfo.StorageWizardReady#.deviceinfo.StorageWizardMoveConfirm#.deviceinfo.StorageWizardMoveProgress#Settings$ApnEditorActivity#Settings$DevelopmentSettingsActivity#.development.DevelopmentSettingsDisabledActivity#Settings$PrintSettingsActivity#Settings$PrintJobSettingsActivity#DevelopmentSettings#.development.AppPicker#Settings$WebViewAppPickerActivity#UsbSettings#.bluetooth.BluetoothPairingDialog#.bluetooth.RequestPermissionActivity#.wifi.WifiScanModeActivity#.deviceinfo.UsbModeChooserActivity#.RemoteBugreportActivity#.bluetooth.RequestPermissionHelperActivity#.bluetooth.BluetoothPermissionActivity#ActivityPicker#Settings$AndroidBeamSettingsActivity#Settings$WifiDisplaySettingsActivity#Display#RadioInfo#BandMode#Settings$TestingSettingsActivity#AppWidgetPickActivity#AllowBindAppWidgetActivity#UsageStatsActivity#Settings$PowerUsageSummaryActivity#.fuelgauge.PowerUsageSummary#Settings$BatterySaverSettingsActivity#.fuelgauge.BatterySaverModeVoiceActivity#Settings$AccountSyncSettingsActivity#Settings$ManagedProfileSettingsActivity#com.android.settings.accounts.AddAccountSettings#Settings$ChooseAccountActivity#.CryptKeeper#.FallbackHome#.CryptKeeper$FadeToBlack#.CryptKeeperConfirm$Blank#Settings$CryptKeeperSettingsActivity#Settings$DataPlanUsageSummaryActivity#Settings$DataUsageSummaryActivity#Settings$MobileDataUsageListActivity#Settings$DreamSettingsActivity#Settings$UserSettingsActivity#Settings$PaymentSettingsActivity#.nfc.PaymentDefaultDialog#.nfc.HowItWorks#.SmsDefaultDialog#Settings$SpecialAccessSettingsActivity#Settings$NotificationAccessSettingsActivity#Settings$VrListenersSettingsActivity#Settings$PictureInPictureSettingsActivity#Settings$AppPictureInPictureSettingsActivity#Settings$ZenAccessSettingsActivity#Settings$ConfigureNotificationSettingsActivity#Settings$SoundSettingsActivity#SoundSettings#Settings$NotificationAppListActivity#Settings$AppNotificationSettingsActivity#Settings$ChannelNotificationSettingsActivity#ManualDisplayActivity#RegulatoryInfoDisplayActivity#.notification.NotificationAccessConfirmationActivity#Settings$SimSettingsActivity#.sim.SimPreferenceDialog#.wifi.RequestToggleWiFiActivity#.wifi.WifiDialogActivity#.sim.SimDialogActivity#Settings$WifiCallingSettingsActivity#Settings$WifiCallingSuggestionActivity#Settings$OverlaySettingsActivity#Settings$AppDrawOverlaySettingsActivity#Settings$WriteSettingsActivity#Settings$AppWriteSettingsActivity#Settings$ManageExternalSourcesActivity#Settings$ManageAppExternalSourcesActivity#ShowAdminSupportDetailsDialog#Settings$AdvancedAppsActivity#.WebViewImplementation#.backup.BackupSettingsActivity#Settings$AutomaticStorageManagerSettingsActivity#Settings$LegacySupportActivity#.Settings$AppAndNotificationDashboardActivity#.Settings$UserAndAccountDashboardActivity#.Settings$SystemDashboardActivity#.support.SupportDashboardActivity#.qstile.DevelopmentTileConfigActivity#.HelpTrampoline#.Settings$DoubleTapPowerSuggestionActivity#.Settings$DoubleTwistSuggestionActivity#.Settings$AmbientDisplaySuggestionActivity#.Settings$AmbientDisplayPickupSuggestionActivity#.Settings$SwipeToNotificationSuggestionActivity#.applications.autofill.AutofillPickerActivity#.applications.autofill.AutofillPickerTrampolineActivity#.Settings$ItemActivity#WirelessAndNetworksCategory#DisplayAndSoundCategory#SystemAndDeviceCategory#OtherCategory#MobileNetworkSetttings#MoreNetworkSetttings#OtherSetttings#LockscreenSettings,#.TetherService#.bluetooth.BluetoothPairingService#.SettingsDumpService#.qstile.DevelopmentTiles$ShowLayout#.qstile.DevelopmentTiles$GPUProfiling#.qstile.DevelopmentTiles$ForceRTL#.qstile.DevelopmentTiles$AnimationSpeed
acuteag_dev_1.0.1,v1.0.1.0101.2_0418,com.android.incallui,android.uid.system,#com.android.incallui.InCallActivity#com.android.incallui.ManageConferenceActivity#com.android.incallui.spam.SpamNotificationActivity#com.android.incallui.AudioRouteSelectorActivity#com.android.incallui.acuteag.recordsettings.AcuteagRecordHistory,#com.android.incallui.InCallServiceImpl#com.android.incallui.spam.SpamNotificationService#com.android.incallui.acuteag.record.PhoneRecorderServices#com.android.incallui.acuteag.recordsettings.RecordMediaService
acuteag_dev_1.0.1,v1.0.1.0101.2_0419,com.android.dialer,,#.DialtactsActivity#com.android.dialer.settings.DialerSettingsActivity#com.android.dialer.calllog.CallLogActivity#com.android.dialer.CallDetailActivity#AcuteagContactActivity#DialtactsActivity#RecentCallsListActivity#.activities.CallLogActivity#com.android.contacts.common.list.AccountFilterActivity#com.android.contacts.common.list.CustomContactListFilterActivity#com.android.contacts.common.activity.RequestImportVCardPermissionsActivity#com.android.contacts.common.vcard.ImportVCardActivity#com.android.contacts.common.vcard.NfcImportVCardActivity#com.android.contacts.common.vcard.CancelActivity#com.android.contacts.common.vcard.SelectAccountActivity#com.android.contacts.common.vcard.ExportVCardActivity#com.mediatek.incallui.wfc.WfcDialogActivity#com.mediatek.dialer.activities.CallLogMultipleDeleteActivity#com.mediatek.dialer.activities.CallLogMultipleChoiceActivity#com.mediatek.dialer.activities.CallLogSearchResultActivity#com.mediatek.incallui.volte.AddMemberScreen#com.android.dialer.AcuteagPrivateCallLogActivity#com.android.dialer.settings.AcuteagQuickDialSettingsActivity#com.cootek.touchlife.activity.PersonalCenterActivity#com.cootek.touchlife.TouchLifePageActivity#com.cootek.touchlife.activity.WalletCenter#com.cootek.touchlife.activity.CashCenter#com.cootek.touchlife.activity.C2CCenter#com.cootek.touchlife.activity.TrafficCenter#com.cootek.touchlife.view.PermissionQueryDialog#com.cootek.zixing.MipcaActivityCapture#com.cootek.touchlife.activity.YPLoginActivity#com.alipay.sdk.app.H5PayActivity#com.alipay.sdk.auth.AuthActivity#com.cootek.touchlife.activity.VoipLoginAIDLActivity#com.cootek.presentation.service.ShortcutActionHandler,#com.android.contacts.common.vcard.VCardService#.calllog.CallLogNotificationsService#.contact.ContactUpdateService#com.android.contacts.common.location.UpdateCountryService#com.mediatek.tatf.common.TatfBaseService#com.android.contacts.common.interactions.MultiChoiceService#com.cootek.presentation.service.PresentationService#com.cootek.alarm.TimerService#com.cootek.xstil.XStilService#com.baidu.location.f
acuteag_dev_1.0.1,v1.0.1.0201.4_0419,com.android.packageinstaller,,#.InstallStart#.InstallStaging#.PackageInstallerActivity#.InstallInstalling#.InstallSuccess#.InstallFailed#.UninstallerActivity#.UninstallUninstalling#.television.UninstallAppProgress#.permission.ui.GrantPermissionsActivity#.permission.ui.ManagePermissionsActivity#.permission.ui.ReviewPermissionsActivity#.permission.ui.OverlayWarningDialog#.permission.ui.wear.WarningConfirmationActivity,#.wear.WearPackageInstallerService#.permission.service.RuntimePermissionPresenterServiceImpl
acuteag_dev_1.0.1,v1.0.1.0201.2_0420,com.android.providers.telephony,,#.TelephonyBackupAgent$DeferredSmsMmsRestoreService,android.uid.phone
acuteag_dev_1.0.1,v1.0.1.0101.3_0420,com.android.mms,,#.ui.ConversationList#.ui.NotificationConversationList#.ui.mailbox_mode.MailBoxMessageList#.ui.mailbox_mode.MailBoxMessageContent#.ui.SelectableCopyActivity#.ui.ComposeMessageActivity#.ui.ForwardMessageActivity#.ui.ComposeMessageActivityNoLockScreen#.ui.DeliveryReportActivity#.ui.WarnOfStorageLimitsActivity#.ui.EditSlideDurationActivity#.ui.SlideshowEditActivity#.ui.RecipientListActivity#.ui.SlideEditorActivity#.ui.SlideshowActivity#.ui.MobilePaperShowActivity#.ui.ClassZeroActivity#.ui.MessagingPreferenceActivity#.ui.MyMessagingPreferenceActivity#.ui.SmsPreferenceActivity#.ui.MmsPreferenceActivity#.ui.MessagingReportsPreferenceActivity#.ui.ManageSimSMSPreferenceActivity#.ui.MessagingExpiryPreferenceActivity#.ui.SMSCPreferenceActivity#.ui.SMSPreferStoragePreferenceActivity#.ui.WwwContextMenuActivity#.ui.MySimMessageList#.ui.ConfirmRateLimitActivity#.ui.MessageTemplate#.ui.mailbox_mode.SearchActivityExtend#.ui.SearchActivity#.ui.MultiPickContactGroups#.ui.MiniPreferenceActivity#.ui.MultiPickContactsActivity#.transaction.MmsNoConfirmationSendActivity#.ui.PlayVideoOrPicActivity#.ui.NotificationQuickReplyActivity#.ui.NotificationQuickDeleteActivity#.ui.PermissionGuardActivity#.ui.SearchConversationActivity#com.android.mms.ui.ZzzMmsPlayerActivity#.ui.ZzzComposeMessageDetailActivity#.ui.ZzzMessageItemGroupDetailActivity#.ui.ZzzMessageNickNameEditActivity#com.android.mms.ui.ZzzMessageNickNameEditActivity2#com.android.mms.ui.ZzzShareVCardViaMMSActivity#com.android.mms.ui.ZzzComposeMessageMiddleActivity#.ui.MyCollectedConvList,#.transaction.TransactionService#.transaction.SmsReceiverService#.transaction.MessageStatusService#.ui.NoConfirmationSendService#com.android.mms.transaction.MmsNoConfirmationSendService#com.acuteag.manager.tms.BlackChangedService
acuteag_dev_1.0.1,v1.0.1.0201.3_0420,cn.com.acuteag.gallery,,#cn.com.acuteag.gallery.SplashActivity#cn.com.acuteag.gallery.ui.activity.HomeActivity#cn.com.acuteag.gallery.ui.activity.CloudLoginActivity#cn.com.acuteag.gallery.ui.activity.CloudSettingActivity#cn.com.acuteag.gallery.ui.activity.CloudRegistActivity#cn.com.acuteag.gallery.ui.activity.FilterShowActivity#cn.com.acuteag.gallery.view.filtershow.crop.CropActivity#cn.com.acuteag.gallery.ui.activity.NetDemoActivity#cn.com.acuteag.gallery.ui.activity.CommonVideoMain#com.acuteag.gallery3d.app.GalleryActivity#com.acuteag.gallery3d.app.video.commonvideo.CommonVideoMain#cn.com.acuteag.gallery.view.imageshow.CommonImageShowActivity#cn.com.acuteag.gallery.ui.SingleImageShowActivity#cn.com.acuteag.gallery.ui.activity.FeedBackActivity#cn.com.acuteag.gallery.ui.activity.AccountInfoActivity#com.mob.tools.MobUIShell#sharesdk.demo.wxapi.WXEntryActivity#cn.com.acuteag.gallery.ui.activity.share.ShareActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareSelectActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareHomeActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateListActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateDetailActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateMerchantInfoActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateLogoActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateTagActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateCouponActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateReleaseActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateNavigationActivity#cn.com.acuteag.gallery.view.crop.CropImageActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateBgmActivity#cn.com.acuteag.gallery.ui.activity.share.ShareReleaseActivity#cn.com.acuteag.gallery.ui.activity.BannerActivity#cn.com.acuteag.gallery.ui.activity.AlbumListSelectActivity#cn.com.acuteag.gallery.ui.activity.AlbumListOtherActivity#cn.com.acuteag.gallery.ui.activity.AlbumPageActivity#cn.com.acuteag.gallery.ui.activity.CloudUserAgreementActivity#cn.com.acuteag.gallery.ui.activity.DemoActivity#cn.com.acuteag.gallery.ui.activity.AboutAsActivity#cn.com.acuteag.gallery.view.imageselector.ImageSelectorActivity#cn.com.acuteag.gallery.view.imageselector.PreviewActivity#sharesdk.ssologin.activity.SL_WeiBoHandlerActivity#com.sina.weibo.sdk.component.WeiboSdkBrowser#sharesdk.ssologin.activity.SL_QQHandlerActivity#com.tencent.connect.common.AssistActivity#com.tencent.tauth.AuthActivity#sharesdk.ssologin.activity.SL_WeiXinHandlerActivity#cn.com.acuteag.gallery.wxapi.WXEntryActivity#cn.com.acuteag.gallery.cloud.VideoShowActivity#cn.com.acuteag.gallery.video.MovieActivity#cn.com.acuteag.gallery.cloud.ImageShowActivity#cn.com.acuteag.gallery.cloud.Wallpaper#cn.com.acuteag.gallery.ui.ActivityBase#cn.com.acuteag.gallery.ui.ActivityToolbarBase#cn.com.acuteag.gallery.ui.ActivityToolbarOverBase#cn.com.acuteag.gallery.video.AACMovieActivity#cn.com.acuteag.gallery.video.AACMovieListActivity#cn.com.acuteag.gallery.ui.activity.TestActivity#cn.com.acuteag.gallery.ui.activity.ImageShowBaseActivity#cn.com.acuteag.gallery.video.tripvideo.TrimVideoActivity#cn.com.acuteag.gallery.ui.activity.AlbumCloudGridActivity#cn.com.acuteag.gallery.cloud.CloudAllImageShowActivity#cn.com.acuteag.gallery.ui.TakePhotoActivity#cn.com.acuteag.gallery.ui.activity.newshare.VideoExportActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareQrcodeActivity#cn.com.acuteag.gallery.ui.ExportActivity#com.sina.weibo.sdk.web.WeiboSdkWebActivity#com.sina.weibo.sdk.share.WbShareTransActivity#com.sina.weibo.sdk.share.WbShareToStoryActivity,#cn.com.acuteag.gallery.view.filtershow.pipeline.ProcessingService#cn.com.acuteag.gallery.service.DownloadService#cn.com.acuteag.gallery.uploadfile.UploadService
acuteag_dev_1.0.1,v1.0.1.0201.5_0423,com.android.packageinstaller,,#.InstallStart#.InstallStaging#.PackageInstallerActivity#.InstallInstalling#.InstallSuccess#.InstallFailed#.UninstallerActivity#.UninstallUninstalling#.television.UninstallAppProgress#.permission.ui.GrantPermissionsActivity#.permission.ui.ManagePermissionsActivity#.permission.ui.ReviewPermissionsActivity#.permission.ui.OverlayWarningDialog#.permission.ui.wear.WarningConfirmationActivity,#.wear.WearPackageInstallerService#.permission.service.RuntimePermissionPresenterServiceImpl
acuteag_dev_1.0.1,v1.0.1.0101.4_0423,com.android.mms,,#.ui.ConversationList#.ui.NotificationConversationList#.ui.mailbox_mode.MailBoxMessageList#.ui.mailbox_mode.MailBoxMessageContent#.ui.SelectableCopyActivity#.ui.ComposeMessageActivity#.ui.ForwardMessageActivity#.ui.ComposeMessageActivityNoLockScreen#.ui.DeliveryReportActivity#.ui.WarnOfStorageLimitsActivity#.ui.EditSlideDurationActivity#.ui.SlideshowEditActivity#.ui.RecipientListActivity#.ui.SlideEditorActivity#.ui.SlideshowActivity#.ui.MobilePaperShowActivity#.ui.ClassZeroActivity#.ui.MessagingPreferenceActivity#.ui.MyMessagingPreferenceActivity#.ui.SmsPreferenceActivity#.ui.MmsPreferenceActivity#.ui.MessagingReportsPreferenceActivity#.ui.ManageSimSMSPreferenceActivity#.ui.MessagingExpiryPreferenceActivity#.ui.SMSCPreferenceActivity#.ui.SMSPreferStoragePreferenceActivity#.ui.WwwContextMenuActivity#.ui.MySimMessageList#.ui.ConfirmRateLimitActivity#.ui.MessageTemplate#.ui.mailbox_mode.SearchActivityExtend#.ui.SearchActivity#.ui.MultiPickContactGroups#.ui.MiniPreferenceActivity#.ui.MultiPickContactsActivity#.transaction.MmsNoConfirmationSendActivity#.ui.PlayVideoOrPicActivity#.ui.NotificationQuickReplyActivity#.ui.NotificationQuickDeleteActivity#.ui.PermissionGuardActivity#.ui.SearchConversationActivity#com.android.mms.ui.ZzzMmsPlayerActivity#.ui.ZzzComposeMessageDetailActivity#.ui.ZzzMessageItemGroupDetailActivity#.ui.ZzzMessageNickNameEditActivity#com.android.mms.ui.ZzzMessageNickNameEditActivity2#com.android.mms.ui.ZzzShareVCardViaMMSActivity#com.android.mms.ui.ZzzComposeMessageMiddleActivity#.ui.MyCollectedConvList,#.transaction.TransactionService#.transaction.SmsReceiverService#.transaction.MessageStatusService#.ui.NoConfirmationSendService#com.android.mms.transaction.MmsNoConfirmationSendService#com.acuteag.manager.tms.BlackChangedService
acuteag_dev_1.0.1,v1.0.1.0101.2_0424,com.android.server.telecom,android.uid.system,#.settings.BlockedNumbersActivity#.components.UserCallActivity#PrivilegedCallActivity#EmergencyCallActivity#.settings.EnableAccountPreferenceActivity#.components.ErrorDialogActivity#.ui.ConfirmCallDialogActivity#.components.ChangeDefaultDialerDialog#.RespondViaSmsSettingsV2,#.components.BluetoothPhoneService#.components.TelecomService
acuteag_dev_1.0.1,v1.0.1.0201.3_0424,com.acuteag.calculator2,,#.Calculator#.AcuteagCalculator,
acuteag_dev_1.0.1,v1.0.1.0201.4_0425,cn.com.acuteag.gallery,,#cn.com.acuteag.gallery.SplashActivity#cn.com.acuteag.gallery.ui.activity.HomeActivity#cn.com.acuteag.gallery.ui.activity.CloudLoginActivity#cn.com.acuteag.gallery.ui.activity.CloudSettingActivity#cn.com.acuteag.gallery.ui.activity.CloudRegistActivity#cn.com.acuteag.gallery.ui.activity.FilterShowActivity#cn.com.acuteag.gallery.view.filtershow.crop.CropActivity#cn.com.acuteag.gallery.ui.activity.NetDemoActivity#cn.com.acuteag.gallery.ui.activity.CommonVideoMain#com.acuteag.gallery3d.app.GalleryActivity#com.acuteag.gallery3d.app.video.commonvideo.CommonVideoMain#cn.com.acuteag.gallery.view.imageshow.CommonImageShowActivity#cn.com.acuteag.gallery.ui.SingleImageShowActivity#cn.com.acuteag.gallery.ui.activity.FeedBackActivity#cn.com.acuteag.gallery.ui.activity.AccountInfoActivity#com.mob.tools.MobUIShell#sharesdk.demo.wxapi.WXEntryActivity#cn.com.acuteag.gallery.ui.activity.share.ShareActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareSelectActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareHomeActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateListActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateDetailActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateMerchantInfoActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateLogoActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateTagActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateCouponActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateReleaseActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateNavigationActivity#cn.com.acuteag.gallery.view.crop.CropImageActivity#cn.com.acuteag.gallery.ui.activity.share.ShareTemplateBgmActivity#cn.com.acuteag.gallery.ui.activity.share.ShareReleaseActivity#cn.com.acuteag.gallery.ui.activity.BannerActivity#cn.com.acuteag.gallery.ui.activity.AlbumListSelectActivity#cn.com.acuteag.gallery.ui.activity.AlbumListOtherActivity#cn.com.acuteag.gallery.ui.activity.AlbumPageActivity#cn.com.acuteag.gallery.ui.activity.CloudUserAgreementActivity#cn.com.acuteag.gallery.ui.activity.DemoActivity#cn.com.acuteag.gallery.ui.activity.AboutAsActivity#cn.com.acuteag.gallery.view.imageselector.ImageSelectorActivity#cn.com.acuteag.gallery.view.imageselector.PreviewActivity#sharesdk.ssologin.activity.SL_WeiBoHandlerActivity#com.sina.weibo.sdk.component.WeiboSdkBrowser#sharesdk.ssologin.activity.SL_QQHandlerActivity#com.tencent.connect.common.AssistActivity#com.tencent.tauth.AuthActivity#sharesdk.ssologin.activity.SL_WeiXinHandlerActivity#cn.com.acuteag.gallery.wxapi.WXEntryActivity#cn.com.acuteag.gallery.cloud.VideoShowActivity#cn.com.acuteag.gallery.video.MovieActivity#cn.com.acuteag.gallery.cloud.ImageShowActivity#cn.com.acuteag.gallery.cloud.Wallpaper#cn.com.acuteag.gallery.ui.ActivityBase#cn.com.acuteag.gallery.ui.ActivityToolbarBase#cn.com.acuteag.gallery.ui.ActivityToolbarOverBase#cn.com.acuteag.gallery.video.AACMovieActivity#cn.com.acuteag.gallery.video.AACMovieListActivity#cn.com.acuteag.gallery.ui.activity.TestActivity#cn.com.acuteag.gallery.ui.activity.ImageShowBaseActivity#cn.com.acuteag.gallery.video.tripvideo.TrimVideoActivity#cn.com.acuteag.gallery.ui.activity.AlbumCloudGridActivity#cn.com.acuteag.gallery.cloud.CloudAllImageShowActivity#cn.com.acuteag.gallery.ui.TakePhotoActivity#cn.com.acuteag.gallery.ui.activity.newshare.VideoExportActivity#cn.com.acuteag.gallery.ui.activity.newshare.ShareQrcodeActivity#cn.com.acuteag.gallery.ui.ExportActivity#com.sina.weibo.sdk.web.WeiboSdkWebActivity#com.sina.weibo.sdk.share.WbShareTransActivity#com.sina.weibo.sdk.share.WbShareToStoryActivity,#cn.com.acuteag.gallery.view.filtershow.pipeline.ProcessingService#cn.com.acuteag.gallery.service.DownloadService#cn.com.acuteag.gallery.uploadfile.UploadService
